Word/Sentence,Valence,Arousal
shrewd,0.42500000000000004,0.39749999999999996
continental,0.55,0.2975
sorrow,0.24375000000000002,0.31875
fatality,0.23125,0.63125
managerial,0.4375,0.22625
rubbish,0.29875,0.38749999999999996
scrawny,0.36125,0.4075
wallflower,0.5725,0.23875000000000002
fun,0.9212499999999999,0.665
frisk,0.475,0.7
stable,0.525,0.26375
bony,0.49375,0.48624999999999996
thong,0.56,0.45999999999999996
phonograph,0.6425,0.29
bondage,0.4225,0.58125
bicycle,0.71375,0.36875
imperfect,0.38749999999999996,0.50625
blond,0.635,0.25
parchment,0.56,0.2375
musk,0.4375,0.18125000000000002
robe,0.56625,0.2625
locket,0.58875,0.29875
past,0.51125,0.46375
cuff,0.47624999999999995,0.32
boon,0.48,0.30625
retro,0.575,0.375
"Wznoszę toast za państwa młodych, aby szczęściło im się w życiu!",0.77375,0.65375
anthropological,0.56625,0.3525
rattle,0.43374999999999997,0.43500000000000005
inflammation,0.21999999999999997,0.4325
mention,0.54875,0.20625
auto,0.5,0.49375
ambulance,0.33875,0.54125
bayou,0.65,0.35125
sickness,0.175,0.36875
loveliness,0.8125,0.58125
viola,0.65,0.45625000000000004
hat,0.58625,0.235
whirlwind,0.4525,0.63125
mystery,0.53625,0.505
pounding,0.38749999999999996,0.46375
bartender,0.57875,0.49375
"Niektóre zachody słońca są tak różowe, że trudno o większe bezguście",0.45875,0.2975
treasure,0.83125,0.6625
ecological,0.5775,0.35125
fabric,0.63125,0.175
ferocious,0.27625,0.70875
spruce,0.56875,0.2725
horrible,0.16625,0.61875
commission,0.60125,0.44875
fest,0.69625,0.47250000000000003
"Dojrzewanie to jest naprawdę syf, dobrze, że przechodzi się przez to tylko raz.",0.4375,0.43000000000000005
rematch,0.61875,0.47750000000000004
unseen,0.4225,0.4125
interval,0.50625,0.30375
cargo,0.52625,0.21000000000000002
consulate,0.44125000000000003,0.1875
enlist,0.4275,0.33875
smooth,0.6775,0.21999999999999997
hormone,0.48250000000000004,0.48375
minx,0.70375,0.36875
validate,0.6875,0.38125
Nie ma nic okropniejszego od śmierci w męczarniach.,0.14125,0.615
affection,0.86125,0.58
scrutiny,0.35375,0.38125
aerobics,0.625,0.5125
prosecutor,0.31875,0.64625
secure,0.76,0.325
fire,0.41500000000000004,0.63125
homeowner,0.7375,0.45625000000000004
compressor,0.54,0.3275
undivided,0.59875,0.315
infertility,0.25,0.475
menopause,0.11124999999999999,0.31875
guzzler,0.4275,0.5175
synergy,0.5525,0.41125
unjust,0.27,0.66625
tank top,0.65625,0.5175
two step,0.61875,0.31875
noticeable,0.6075,0.40625
"Widziałem go tylko raz, na kilka godzin przed jego marną śmiercią.",0.21999999999999997,0.59125
furnace,0.51375,0.28
uppercut,0.44375,0.56
unselfish,0.73,0.2875
earl,0.51875,0.33
tally,0.4675,0.305
foundry,0.54,0.27875
heed,0.47124999999999995,0.43000000000000005
promiscuous,0.29,0.60125
"Najnowsze badania potwierdziły, że coraz mniej ludzi chodzi do kościoła.",0.4525,0.3125
manic,0.39875000000000005,0.44375
humor,0.84375,0.51375
chin,0.50875,0.355
orchestra,0.6875,0.38375000000000004
bile,0.20124999999999998,0.38749999999999996
nether,0.47624999999999995,0.38125
mass,0.51875,0.32
sensor,0.44999999999999996,0.30875
supernatural,0.63125,0.6125
horsey,0.565,0.43500000000000005
reality,0.59125,0.38749999999999996
barnyard,0.58125,0.19374999999999998
slim,0.70375,0.4075
gully,0.50625,0.3275
download,0.625,0.325
daddy,0.78375,0.405
"Nieważne jak bardzo boli, to uczucia czynią nas ludźmi, zarówno te dobre jak i te złe.",0.58625,0.485
gator,0.39249999999999996,0.61875
applesauce,0.7375,0.22249999999999998
steady,0.70875,0.25
humidity,0.3575,0.39875000000000005
facial,0.655,0.44375
oceanic,0.80625,0.4075
idea,0.75625,0.4575
negative,0.19,0.50625
"Pierwszy łyk wody był jak błogosławieństwo dla moich wyschniętych ust, przyniósł mi wielką rozkosz.",0.80375,0.5725
root beer,0.63875,0.35125
solid,0.58125,0.16999999999999998
hummer,0.60125,0.33875
incidental,0.52375,0.28375
tiger,0.625,0.56875
schedule,0.46375,0.29375
shepherd,0.59375,0.25625
unrest,0.20375,0.48875
picker,0.4225,0.3275
loudspeaker,0.45875,0.4125
admirer,0.75625,0.625
"Mogę już tylko wyjść do ludzi, bo na ludzi nigdy nie wyjdę.",0.45375,0.41125
novel,0.5925,0.30125
instrument,0.71,0.36
shuffleboard,0.47124999999999995,0.365
outnumber,0.3575,0.43125
wizard,0.69,0.38625
contrition,0.42500000000000004,0.36
snake,0.37875000000000003,0.78
informer,0.40625,0.47624999999999995
blubber,0.35625,0.40874999999999995
Odczuwając mrowienie w lewej ręce możemy doświadczać pierwszego symptomu zawału serca.,0.27125,0.47
intermittent,0.45625000000000004,0.325
masterpiece,0.7675,0.4625
embodiment,0.59,0.3475
weight,0.36375,0.38125
capability,0.70375,0.41125
joker,0.58375,0.40125
undo,0.54375,0.315
submerge,0.43374999999999997,0.39249999999999996
bashful,0.56875,0.42000000000000004
mechanic,0.55625,0.43125
raft,0.5875,0.44375
angina,0.23125,0.46499999999999997
ruby,0.72375,0.38125
astronomer,0.57375,0.5525
earrings,0.54,0.40249999999999997
torpedo,0.33875,0.43500000000000005
handbook,0.5375,0.295
memorabilia,0.69375,0.34625
grounding,0.51125,0.355
mom,0.83,0.4525
vigil,0.54375,0.2625
grandpa,0.80375,0.3375
fuel,0.38749999999999996,0.37
glamour,0.625,0.50625
macro,0.525,0.35625
boost,0.69125,0.4625
lessen,0.4375,0.385
baton,0.45375,0.33
friend,0.72375,0.41125
vogue,0.57625,0.36375
web,0.585,0.39249999999999996
rhyme,0.6975,0.32375
sag,0.3225,0.25
drown,0.16625,0.54375
"To od nich bije ten smród, smród rozkładającego się moczu.",0.14875,0.69
forger,0.36875,0.50625
translation,0.58125,0.43500000000000005
eminence,0.55375,0.4375
impossible,0.3125,0.43999999999999995
Do budowy domu można użyć cegieł albo drewna.,0.55125,0.18125000000000002
accidental,0.3075,0.375
passionate,0.77125,0.66625
frigid,0.34625,0.35875
simulated,0.57875,0.45125000000000004
cuss,0.375,0.65625
saggy,0.2025,0.255
musketeer,0.47,0.46375
tripod,0.52875,0.41500000000000004
domestic,0.50625,0.22499999999999998
small,0.595,0.30375
cold,0.41500000000000004,0.31875
ransom,0.16499999999999998,0.43125
chastity,0.375,0.43999999999999995
denominator,0.45125000000000004,0.38625
lurk,0.31,0.42874999999999996
west,0.59,0.25625
routine,0.49375,0.26875
crushed,0.23375,0.50875
susceptible,0.33375,0.52375
preposterous,0.5,0.61875
"Nienawidzę siebie tak bardzo, że mdli mnie i rzygam z powodu wymawiania swojego imienia i nazwiska.",0.10125,0.53875
gigolo,0.42500000000000004,0.41500000000000004
aircraft,0.6625,0.48250000000000004
nod,0.50625,0.24
renounce,0.4075,0.49375
bulb,0.6075,0.2825
swig,0.44625000000000004,0.43500000000000005
blackmailer,0.13124999999999998,0.51375
chance,0.63125,0.4125
bloat,0.3,0.3475
leakage,0.315,0.52875
"Co się polepszy, to z reguły się popieprzy.",0.47124999999999995,0.5525
devious,0.32125,0.35375
molten,0.46875,0.4075
"Załamanie to stan, kiedy w jednej sekundzie chce mi się płakać, a w drugiej umrzeć.",0.2375,0.49750000000000005
alienate,0.22375,0.40874999999999995
ambience,0.66875,0.35625
Po roku pracy Ania zostałam głównym doradcą klienta.,0.7275,0.39875000000000005
court,0.315,0.42874999999999996
geometric,0.53,0.40125
initiate,0.6375,0.315
offer,0.58375,0.3125
cage,0.26375,0.4
wildfire,0.21250000000000002,0.6125
overrun,0.2675,0.44499999999999995
quad,0.4525,0.4
clingy,0.29875,0.38
commemorate,0.5925,0.21999999999999997
serum,0.38749999999999996,0.3475
gulp,0.4625,0.31
phooey,0.31625,0.42625
talcum,0.55625,0.38125
luau,0.63125,0.44875
lair,0.5,0.54375
qualifications,0.54625,0.47
ventricle,0.48750000000000004,0.2675
fluke,0.4125,0.49250000000000005
hearth,0.6075,0.32625
gangway,0.4375,0.41000000000000003
subdued,0.3225,0.24375000000000002
designated,0.5125,0.35625
prowler,0.22999999999999998,0.56
chant,0.41500000000000004,0.28625
dimension,0.53,0.34125
blacksmith,0.5725,0.28
troublesome,0.21750000000000003,0.48124999999999996
paperwork,0.40625,0.38749999999999996
"Niektóre kobiety to pułapki, w które wpadamy i z których nie chcemy się uwolnić.",0.55,0.54625
eruption,0.4675,0.63625
semen,0.35625,0.5
naughty,0.63,0.74375
delinquent,0.30625,0.48750000000000004
indiscreet,0.355,0.4225
trapper,0.43374999999999997,0.26125
immorality,0.41500000000000004,0.60125
timing,0.58375,0.3
whittle,0.55625,0.22999999999999998
boss,0.47,0.42874999999999996
cute,0.82,0.50625
lawman,0.47375,0.39249999999999996
safari,0.64375,0.58375
finite,0.585,0.42874999999999996
garden,0.78125,0.33875
cross country,0.6,0.45625000000000004
physique,0.5925,0.44625000000000004
drawback,0.4225,0.26
rock,0.59,0.2675
author,0.66625,0.21625
foreground,0.55875,0.21000000000000002
pave,0.57625,0.21750000000000003
banish,0.35625,0.46375
borrow,0.5225,0.44375
bachelorette,0.565,0.38625
percussion,0.69125,0.30375
blaze,0.43374999999999997,0.54125
trapeze,0.57125,0.475
pivot,0.49375,0.28625
speculate,0.57875,0.44125000000000003
Całe to robactwo i paskudztwo siedzące pod spróchniałym pniem wywołuje dreszcze.,0.22749999999999998,0.55375
disable,0.3225,0.325
filly,0.50625,0.24
macho,0.48,0.37
thinker,0.7825,0.43125
seminary,0.58,0.35125
standpoint,0.5125,0.39625
homemade,0.7975,0.385
pro,0.67,0.35125
knockoff,0.31875,0.40249999999999997
nervous,0.32,0.56375
presidency,0.58125,0.4475
scratch,0.49375,0.41874999999999996
Świat jest jak gromada zwierząt wałęsających się po gównie.,0.26,0.39125
absent,0.38749999999999996,0.34
precautionary,0.585,0.41500000000000004
dysfunction,0.2725,0.48750000000000004
"Przyjaciel to osoba, która nawet w najgorszej sytuacji powie, że wszystko jest możliwe.",0.745,0.47750000000000004
momentary,0.49375,0.34125
successor,0.63875,0.44875
screech,0.3125,0.63125
eulogy,0.30375,0.395
rapist,0.037500000000000006,0.66625
ringside,0.5375,0.41125
consumption,0.45625000000000004,0.345
admittance,0.66125,0.325
geriatric,0.3225,0.19374999999999998
grieving,0.2375,0.50625
anchor,0.52,0.29
plank,0.47,0.4125
differ,0.5125,0.2825
W wyniku wypadku przy pracy jego noga musiała zostać amputowana bez znieczulenia.,0.26,0.45625000000000004
taste,0.70375,0.44499999999999995
tether,0.41500000000000004,0.39875000000000005
barge,0.555,0.26875
feasible,0.605,0.4
grinder,0.47124999999999995,0.53
vehicle,0.625,0.45999999999999996
Grand Canyon,0.72,0.41874999999999996
corporeal,0.375,0.3125
kind,0.8475,0.27375
hypocritical,0.27125,0.4375
delegate,0.51875,0.34
rotten,0.17875000000000002,0.48750000000000004
sterilize,0.57375,0.405
catnip,0.4675,0.44625000000000004
clap,0.63125,0.51875
rigid,0.30875,0.47624999999999995
raptor,0.50625,0.5875
default,0.395,0.44625000000000004
ballpark,0.555,0.35625
comical,0.74375,0.5125
creator,0.68125,0.48624999999999996
prize,0.875,0.5625
chap,0.5125,0.1925
deathly,0.11875,0.63125
blanket,0.75625,0.15375
"Ona jest naprawdę atrakcyjna i nie znam faceta, który by się jej oparł.",0.64,0.60625
break,0.5125,0.46375
snowflake,0.77375,0.31875
belongings,0.63625,0.37
sweetheart,0.855,0.54875
joy,0.9012500000000001,0.56875
Odmówienie wsparcia często bierze się z lenistwa i niechęci do troski o innych.,0.32875,0.43875
admissible,0.52,0.2375
hotline,0.565,0.4525
restrain,0.4275,0.4625
"Jestem człowiekiem zmarnowanym, miałem ogromne zdolności i energię, lecz nie zrobiłem nic dla cywilizacji.",0.265,0.42500000000000004
throat,0.47,0.4
stalker,0.19374999999999998,0.6025
honest,0.895,0.375
sift,0.51125,0.33375
christening,0.6,0.35375
shitty,0.16249999999999998,0.55625
thoroughbred,0.68375,0.45625000000000004
"Jeden kąt dziedzińca zamienił się w ubikację, gdzie mężczyźni i kobiety przykucają bez żenady, a chmary much bzyczą przez cały dzień.",0.19624999999999998,0.61
treaty,0.5525,0.3375
notification,0.53,0.4375
laundering,0.5375,0.33875
precedent,0.53125,0.32375
declare,0.5525,0.42500000000000004
alert,0.5475,0.5175
impeach,0.30625,0.5925
crazed,0.3125,0.65625
point,0.55625,0.3575
decrepit,0.25625,0.47875
triage,0.35125,0.45625000000000004
guardianship,0.52625,0.2625
caveman,0.55,0.39249999999999996
peachy,0.68375,0.4625
entertainment,0.82375,0.6775
mantis,0.49375,0.28125
ladybug,0.7375,0.30625
"Nabierałem przekonania, że wraz z nastaniem lata życie rozpocznie się na nowo.",0.72875,0.46625000000000005
immigrant,0.55375,0.50625
symposium,0.48250000000000004,0.38
joyous,0.80625,0.7025
gratifying,0.70625,0.48624999999999996
cater,0.59125,0.30625
smallpox,0.1275,0.48750000000000004
mutate,0.395,0.61
usable,0.5725,0.30375
mod,0.57125,0.33125
room,0.56875,0.2625
friendship,0.845,0.525
"Godzinny masaż przywrócił jej ciału dawną energię, elastyczność i witalność.",0.80625,0.37749999999999995
racquetball,0.50625,0.50625
grandeur,0.6775,0.47124999999999995
crucifix,0.38749999999999996,0.39875000000000005
"Życie jest zdrojem rozkoszy, ale tam, gdzie pije zeń motłoch, zatrute są wszystkie studnie.",0.37,0.395
rabble,0.47124999999999995,0.2675
appreciative,0.7675,0.41874999999999996
homage,0.58125,0.31
Secretary of State,0.41125,0.315
foreign,0.48250000000000004,0.55375
"Życie gaśnie samo z siebie jak świeca, która spaliła już swoją materię.",0.28125,0.22375
placenta,0.50625,0.41874999999999996
pickled,0.56875,0.25
rectify,0.575,0.32125
contrast,0.5375,0.40375000000000005
imagination,0.7775,0.42625
planner,0.665,0.375
gear,0.52375,0.27125
conspire,0.3625,0.43500000000000005
lord,0.57375,0.35125
thesis,0.4625,0.38749999999999996
playoff,0.5175,0.545
hut,0.5125,0.23875000000000002
garbage,0.235,0.355
duffel,0.48750000000000004,0.3125
possession,0.5175,0.38
decadence,0.52625,0.41500000000000004
"W mózgu istnieje całkiem szczególny obszar, który rejestruje to, co nas urzekło, wzruszyło, co dało piękno naszemu życiu.",0.08124999999999999,0.59125
zap,0.54875,0.42625
responsibility,0.45999999999999996,0.5375
word,0.59625,0.375
conspiracy,0.3025,0.5925
upcoming,0.70375,0.4375
supposed,0.55125,0.31
toothache,0.16499999999999998,0.6075
blow,0.6375,0.43500000000000005
STD,0.11875,0.545
presence,0.59375,0.325
etiquette,0.625,0.33875
achy,0.26875,0.43500000000000005
glum,0.22749999999999998,0.3225
felony,0.1775,0.49375
destruct,0.3125,0.63625
jade,0.65625,0.30375
ensemble,0.58375,0.3575
address,0.63875,0.25625
damn,0.41500000000000004,0.5125
"Niewątpliwie rozkosz, jaką może dać fizyczne zbliżenie to coś nadzwyczajnego.",0.83625,0.73875
rep,0.48250000000000004,0.36875
derive,0.46499999999999997,0.2375
silvery,0.59,0.33375
hire,0.76125,0.58125
itch,0.26375,0.5
marketing,0.47875,0.46875
sparrow,0.6975,0.3475
mathematics,0.48624999999999996,0.41625
emptiness,0.2825,0.2725
sulfate,0.45375,0.33375
dogface,0.36875,0.39249999999999996
reinstate,0.51375,0.29125
egghead,0.43374999999999997,0.32375
inertia,0.54375,0.54
unique,0.79,0.375
barracuda,0.48124999999999996,0.52
division,0.4275,0.32125
luminous,0.66125,0.34125
painful,0.1975,0.565
pancakes,0.80375,0.29125
"Mauzoleum było imponujące, przewyższało wielkością wszystko, co do tej pory widzieliśmy.",0.64,0.46875
litigation,0.35,0.41625
coaster,0.56,0.29875
tempest,0.43999999999999995,0.5325
transient,0.40125,0.38
lunchbox,0.705,0.39875000000000005
overworked,0.11249999999999999,0.4275
speed,0.71375,0.725
triathlon,0.50625,0.30125
safety,0.7675,0.35
togetherness,0.6625,0.45499999999999996
powerful,0.6825,0.55125
strapless,0.58125,0.53125
mango,0.69625,0.25625
miss,0.38749999999999996,0.3625
halo,0.70375,0.28375
dust,0.34,0.30625
applejack,0.59875,0.35
sonnet,0.6075,0.29125
shallows,0.54625,0.19
blacken,0.38749999999999996,0.36875
porcupine,0.6725,0.49375
nice,0.74375,0.31625
abide,0.565,0.2825
inscrutable,0.38749999999999996,0.41625
astonish,0.56875,0.5475
bathing,0.6425,0.27875
memorize,0.5875,0.3625
side,0.54,0.2675
swirl,0.68125,0.4475
amaze,0.78,0.5
sacrilegious,0.38625,0.38875000000000004
green snake,0.45625000000000004,0.5875
disco,0.595,0.53125
licorice,0.4475,0.39249999999999996
superposition,0.4275,0.3125
reciprocate,0.7,0.33875
rampant,0.42500000000000004,0.4375
snappy,0.56875,0.50625
entirety,0.61875,0.2625
"Prawdziwy naiwniak to ten, który bierze za dobrą monetę słowa notorycznego oszusta.",0.34875,0.47124999999999995
socket,0.43125,0.38
affliction,0.345,0.5125
hetero,0.49250000000000005,0.38125
mayflower,0.53625,0.23875000000000002
keg,0.58125,0.43999999999999995
vibes,0.5925,0.43500000000000005
support,0.73625,0.25625
eminent,0.5725,0.49375
mutiny,0.4,0.5225
cloning,0.41125,0.48250000000000004
pantry,0.5475,0.375
context,0.5,0.2725
safeguard,0.5625,0.27125
electrocution,0.18125000000000002,0.595
peppermint,0.73,0.43999999999999995
electronic,0.69,0.33
slag,0.20375,0.3625
curved,0.53,0.36375
zeal,0.64375,0.54125
astute,0.6525,0.27
basket,0.5825,0.185
scornful,0.1875,0.46375
daughter,0.71625,0.5
wasp,0.21375,0.54125
dark,0.51,0.38625
loafer,0.38125,0.32875
muster,0.45875,0.33125
erroneous,0.4225,0.45499999999999996
rig,0.41500000000000004,0.43999999999999995
overthrow,0.33875,0.47250000000000003
mores,0.52125,0.2
homeland,0.54625,0.39875000000000005
imaginative,0.70625,0.5225
dirt,0.4375,0.305
Nagły widok uzbrojonych osiłków może wywołać potworny lęk o własne życie.,0.195,0.73625
"Oszukujemy siebie tak często, że gdyby nam za to płacili, moglibyśmy się spokojnie utrzymać",0.4625,0.40625
coke,0.69375,0.4125
holder,0.52125,0.23125
millstone,0.48250000000000004,0.265
praying mantis,0.55,0.28
convert,0.51375,0.33125
agile,0.61875,0.49375
loose,0.43999999999999995,0.4125
scurry,0.24375000000000002,0.44875
contribution,0.6975,0.2725
spotter,0.54625,0.25
snitch,0.34875,0.58375
euphoric,0.85,0.53125
wounds,0.24375000000000002,0.375
chambermaid,0.45625000000000004,0.32375
spectacular,0.8125,0.70625
amulet,0.59375,0.36875
steamy,0.67375,0.58875
dissection,0.26375,0.41500000000000004
polyester,0.41125,0.35625
protocol,0.5125,0.35375
gasket,0.43125,0.3025
embroidery,0.69125,0.23125
oasis,0.875,0.49375
Równowaga między karierą i życiem prywatnym to klucz do szczęścia.,0.755,0.34625
inspirational,0.74375,0.375
infallible,0.6075,0.34875
ploy,0.3625,0.25
inverted,0.48875,0.35625
cameraman,0.48250000000000004,0.41374999999999995
broaden,0.67375,0.27
paradise,0.75,0.47750000000000004
gel,0.58375,0.27625
jelly,0.6125,0.32875
layout,0.49375,0.315
forgiveness,0.7325,0.38
board,0.54125,0.315
"Muzyka, nawet ponura, daje mi wciąż okazję do radości, ponieważ wzbudza zapał.",0.66875,0.46875
plump,0.49375,0.42874999999999996
save,0.7825,0.4525
boardroom,0.4225,0.34375
great grandma,0.66625,0.2025
colleague,0.5325,0.3125
honorable,0.835,0.47250000000000003
willow,0.61875,0.22249999999999998
rescue,0.755,0.5
penniless,0.19374999999999998,0.595
pocketful,0.65625,0.21500000000000002
symptom,0.29125,0.39625
wear,0.67,0.29125
regroup,0.4625,0.38625
field,0.59125,0.355
curry,0.55,0.27125
squirrel,0.58875,0.43500000000000005
twist,0.45125000000000004,0.40874999999999995
prosperity,0.7625,0.5375
certified,0.6325,0.44625000000000004
rubdown,0.69,0.405
reconstruction,0.47375,0.48250000000000004
infatuated,0.625,0.625
bloodthirsty,0.19374999999999998,0.48750000000000004
strip,0.45999999999999996,0.53375
swimsuit,0.63125,0.6
log,0.49250000000000005,0.41125
quench,0.6025,0.4625
irreplaceable,0.57375,0.4525
fury,0.21625,0.64
delude,0.3275,0.36875
renown,0.60375,0.24375000000000002
metal,0.50625,0.31
glamorous,0.6975,0.47624999999999995
tend,0.475,0.2775
"Małgorzata porwała szal chciwie i zarzuciła na szyję, udając, że jest zachwycona.",0.45375,0.51
debatable,0.5775,0.6
acquaintance,0.5725,0.28
tag,0.47375,0.28625
country,0.6425,0.33875
slime,0.26875,0.4475
broth,0.56875,0.15875
naval,0.52375,0.23249999999999998
fleshy,0.48624999999999996,0.5375
jab,0.35125,0.48124999999999996
brim,0.52625,0.375
copter,0.48250000000000004,0.4625
synapse,0.5525,0.36875
wig,0.43500000000000005,0.295
